User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Andreas Steier,@AndreasSteier,2021-03-20T18:40:50.000Z,"Mein Bienenvolk  sammelt schon mal kräftig Pollen für den Nachwuchs
Der Frühling kann kommen!
#bee #biene #StPatricksDay",,1,8
CDU Rheinland-Pfalz,@cdurlp,2021-03-13T18:10:35.000Z,"Auch unser 
@ChBaldauf
 hat heute nochmal für unsere Ziele gekämpft! Viele, viele Menschen drücken uns die Daumen - danke  
#wirmachendas",10,12,86
Andreas Steier,@AndreasSteier,2021-03-13T12:20:35.000Z,"Aufklärung dringend notwendig 
@OlafScholz
 @spdde
 
Warum wurden die Mittel nicht direkt vom Finanzministerium ausgezahlt?
Ignorierte er Warnungen?: Betrüger zocken #Coronahilfe ab - interner Vermerk bringt Olaf Scholz nun in Erklärungsnot https://focus.de/13074527
#CDUBetrugsaffäre um Coronahilfen: Interner Vermerk bringt Scholz in Erklärungsnot
Im Zusammenhang mit dem Millionen-Betrug mit Coronahilfen gerät nun das Bundesfinanzministerium von Olaf Scholz (SPD) in Erklärungsnot.
focus.de",2,1,6
Theodor,@theomschm,2021-03-11T19:39:49.000Z,"Ich bin froh, dass #Baldauf ganz klar Worte findet zur Maskenaffäre! Bekannte Abgeordnete haben keinen Anstand. #Dreyer|s Doppelmoral im Umgang mit #Held ist allerdings sehr entlarvend. #ltwrp21 #baldauf21 #wirmachendas",,3,21
Jens Münster,@JensMunster,2021-03-11T20:00:32.000Z,"Sehr souverän macht das der 
@ChBaldauf
 bei der #Elefantenrunde. Gute Themen und überzeugende Argumente. #SWR #ltwrlp21 #LTWRP21 
@SWRAktuellRP",4,11,49
Markus Lachmann,@DerLachmann,2021-03-11T05:17:43.000Z,Süddeutsche / Reuters schreibt: „Baldauf bald obenauf?“ #wirmachendas #baldauf21 #cdurlp  https://sueddeutsche.de/politik/baldauf-bald-obenauf-1.5231340…,2,4,18
Markus Lachmann,@DerLachmann,2021-03-10T08:27:58.000Z,Im Hauptstadtbriefing berichtet Gabor Steingart über das Untreueverfahren gegen den rheinland-pfälzischen SPD-Bundestagsabgeordneten Marcus Held. Konsequenzen in der BT-Fraktion? Bis heute keine.,3,20,50
lokalo.de,@LokaloDE,2021-03-09T17:36:21.000Z,Kopf-an-Kopf-Rennen erwartet: Umfrage sieht SPD und CDU vor Landtagswahl auf gleicher Höhe - https://lokalo.de/artikel/222485/kopf-an-kopf-rennen-erwartet-umfrage-sieht-spd-und-cdu-vor-landtagswahl-auf-gleicher-hoehe/…,,1,1
Erwin Rüddel,@Erwin_Rueddel,2021-03-08T18:56:26.000Z,"MPin Dreyer meckert über angeblich fehlende Schnelltests aus Berlin, obwohl sie selbst für Beschaffung zuständig ist. Und Task Force-Spahn liefert. Land muß morgen schnell zugreifen. Aber mal eine Frage: Wo sind den eigentlich die Testzentren von MPin Dreyer für die Bürger.",29,17,39
Erwin Rüddel,@Erwin_Rueddel,2021-03-09T17:37:30.000Z,Im April werden die Praxen unkompliziert ins Impfen einsteigen können und von Apothekengrosshandel versorgt werden. Bis dahin kann das über die Länder organisiert werden. Hier sollten jetzt schnell viele Arztpraxen für Prioritätsgruppen 1 und 2 (Vorerkrankte) eingebunden werden.,3,3,9
Markus Lachmann,@DerLachmann,2021-03-09T16:14:31.000Z,"Neue Umfrage für Rheinland-Pfalz: Laut INSA liegen CDU und SPD mit je 30 Prozent gleichauf. Auch SPD büßt ein. Es bleibt spannend!INSA: Kopf-an-Kopf-Rennen in Rheinland-Pfalz zwischen SPD und CDU
Mainz (dts Nachrichtenagentur) – Wenige Tage vor der Landtagswahl in Rheinland-Pfalz zeichnet sich ein Kopf-an-Kopf-Rennen zwischen SPD und CDU ab. Das berichtet die „Bild“ (Mittwochausgabe) unter...
oldenburger-onlinezeitung.de",3,13,40
Andreas Steier,@AndreasSteier,2021-03-08T15:42:05.000Z,"Hallo aus Trier 
Etwas frische Luft tanken, bevor es wieder weiter an die Arbeit geht. 

Dieses Mal mit den Kaiserthermen im Hintergrund. Da werden bei mir immer Kindheitserinnerungen wach. Coole Keller und Tunnel 
#trier #cdu #cducsu",,,7
Erwin Rüddel,@Erwin_Rueddel,2021-03-07T12:34:44.000Z,Da läuft in RLP was schief: 83-jährige erhält jetzt nach Wochen der Unsicherheit ihre Impftermine: doch schon 10.4. und 9.5. Gleichzeitig liegen über 30% der Impfdosen auf Lager und die Impfzentren hätten Zeit. Und AstraZeneca kann jetzt bei über 64-jährigen eingesetzt werden.,3,3,7
Sebastian Steineke,@SteinekeCDU,2021-03-07T06:45:30.000Z,"Offenbar zu spät bestellt und sich dann über den Bund und die Wirtschaft aufregen. Das ist einfach nur noch peinlich #Schwesig #SelbsttestsCorona-Selbsttests: Schwesig sauer, dass Aldi Tests „verramscht“
Diese Attacke zielt ganz klar auf Gesundheitsminister Jens Spahn (40, CDU)! Mecklenburg-Vorpommerns Ministerpräsidentin Manuela Schwesig (46, SPD) fährt volle Breitseite gegen die Test-Strategie der...
bild.de",13,9,73
Andreas Steier,@AndreasSteier,2021-03-03T11:28:25.000Z,"Ida Wagner (15) aus Serrig geht für ein Jahr in die USA – als Stipendiatin des Parlamentarischenn des Bundestages. Ich habe für sie die Patenschaft übernommen und freue mich, dass sie unser Land als Junior-Botschafterin repräsentieren wird  #PPP #USA",1,,11
Markus Lachmann,@DerLachmann,2021-02-27T07:59:31.000Z,"Der SWR vermutet Wahlkampf von Dreyer beim Thema Lockerungen. Dirk Rodenkirch spricht im Kommentar von „Symbolpolitik“ und einem „Alleingang“ der RLP-Regierung.Symbolpolitik für rheinland-pfälzische Blumen- und Gartenfreunde
Ab Montag dürfen in Rheinland-Pfalz neben Friseuren unter anderem Blumenläden wieder öffnen. Ziemlich unausgewogen findet SWR-Redakteur Dirk Rodenkirch die neue Corona-Verordnung.
swr.de",6,16,37
Norbert Röttgen,@n_roettgen,2021-02-25T17:31:25.000Z,".
@ChBaldauf
 macht einen engagierten und bürgernahen Wahlkampf! Ich drücke die Daumen und wünsche ihm und der 
@cdurlp
 viel Erfolg bei der bevorstehenden Landtagswahl! #wirmachendas",,3,30
Mittelstands- und Wirtschaftsunion (MIT),@MIT_bund,2021-02-26T07:34:20.000Z,"#Linnemann lehnt #Steuererhöhungen ab: „Viele Unternehmen kämpfen mit ihren Beschäftigten um das nackte Überleben. Ihnen damit zu drohen, dass – wenn sie diesen Kampf gewinnen – als Belohnung höhere Steuern auf sie warten, ist das völlig falsche Signal.“Scholz will höhere Steuern
SPD-Kanzlerkandidat Olaf Scholz will in der nächsten Legislaturperiode Steuererhöhungen für Besserverdienende und Vermögende sowie Entlastungen für untere und mittlere Einkommen durchsetzen. „Ich...
m.westfalen-blatt.de",12,24,126
Armin Laschet,@ArminLaschet,2021-02-23T08:56:45.000Z,"Lars Feld ist einer der renommiertesten Wissenschaftler der Sozialen Marktwirtschaft.Der SPD-Finanzministers verhindert mit  Arroganz u Ignoranz mitten in der Pandemie,dass er im Sachverständigenrat weiterarbeiten kann.Gerade jetzt in der Krise wäre Sachverstand wichtiger denn je",659,438,2K
