User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Jens Spahn,@jensspahn,2021-04-07T07:20:49.000Z,"Bis heute Morgen wurden 13% der Deutschen mindestens einmal geimpft. Das sind 10,8 Mio Bürgerinnen & Bürger. 4,6 Mio (5,6 %) haben nach der 2. Impfung den vollen Schutz. Verimpft wurden bisher 11,4 Mio Dosen BioNTech, 0,8 Mio Dosen Moderna & 3,2 Mio Dosen AstraZeneca.",786,165,615
Hubertus Knabe,@hubertus_knabe,2021-04-01T08:14:46.000Z,"Nach dem Komplettausfall von  
@SusanneHennig
 bei 
@TiloJung
 zu den Auslandseinsätzen der #Bundeswehr jetzt dasselbe Schauspiel bei 
@Markus__Lanz
 
zu den steuerpolitischen Vorstellungen der #Linken. 
Es ist einfach nur noch peinlich.
https://welt.de/politik/deutschland/article229543655/Markus-Lanz-Linken-Chefin-Hennig-Wellsow-geraet-ins-Schwimmen.html… via 
@weltMarkus Lanz: Linken-Chefin Susanne Hennig-Wellsow schwimmt - WELT
Markus Lanz lässt die neue Chefin der Linkspartei in seiner Talksendung in die Rolle der Finanzministerin schlüpfen. Doch als Susanne Hennig-Wellsow ihr Steuerkonzept im Detail vorstellen soll,...
welt.de",94,285,1.2K
Dirk Wiese Sauerland,@DirkWieseSPD,2021-03-27T15:39:47.000Z,"Die 
@GrueneBundestag
 wollen Einzelspenden an eine Partei bei 100.000 €/ Jahr deckeln. Richtig. Wird die Einzelspende des Pharma-Erben an die Grünen in Höhe von 500.000 € dann bis Montag in Höhe von 400.000 € zurückgezahlt? Frage für einen Freund. #glaubwürdigkeitBritta Haßelmann
@BriHasselmann
 · Mar 26
CDU und CSU haben ein strukturelles Problem mit ihrem #SchwarzenFilz. Zu lange haben sie weg geschaut, geschwiegen und geduldet. Jetzt braucht es weder einen freiwilligen Verhaltenskodex noch vollmundige Ankündigungen, sondern schärfere Regeln und Gesetze. #Gauweiler
Show this thread",34,49,243
Jan Fleischhauer,@janfleischhauer,2021-03-27T15:20:22.000Z,"Das Wort, das sich die Grünen nicht mehr auszusprechen wagen, lautet „Indianerhäuptling“. Und dieser Partei trauen 28 Prozent der Deutschen zu, dass sie uns besser als alle anderen durch die größte Krise seit dem Krieg führt? Wie meine Mutter sagen würde: Gute Nacht Marie.",478,1.1K,5.2K
Andreas Hallaschka,@Hallaschka_HH,2021-03-27T16:35:53.000Z,"Einer dieser beiden Männer kann kein #Grüner sein.

#IndianerhaeuptlingGIF",27,40,343
Funke Zentralredaktion,@FunkeBerlin,2021-03-25T14:37:56.000Z,"Wirecard-Ausschuss: Vorwürfe gegen FinanzministeriumWirecard-Ausschuss: Vorwürfe gegen Finanzministerium
Finanzminister Scholz steht bei der Aufarbeitung des Wirecard-Skandals unter Beobachtung. Sein Haus leistet sich nun aber ein ""Eigentor"", wie es in der Union heißt. Auch in der SPD ist man verärgert.
morgenpost.de",1,4,7
Ulf Poschardt,@ulfposh,2021-03-25T13:58:20.000Z,"der parteilichste ÖRR ever? 
was meinen Sie?Franziska Zimmerer
@fraaanie
 · Mar 25
ÖRR-Insta stellt 400K Mitglieder unter Generalverdacht ",71,59,585
Franziska Zimmerer,@fraaanie,2021-03-25T13:54:25.000Z,ÖRR-Insta stellt 400K Mitglieder unter Generalverdacht ,71,61,581
M. Grosse-Brömer,@MGrosseBroemer,2021-03-16T11:25:44.000Z,"Da feiern wir doch mal...Die Verzwergung der SPD: Ausgerechnet in der großen Party-Nacht wird das Dilemma der Partei deutlich
Im Bund und den Bundesländern droht die SPD zu verzwergen. Dort, wo die Sozialdemokraten noch Volkspartei sind, regieren sie kompromisslos für die Mitte. Olaf Scholz und die Parteiführung sollten von...
focus.de",6,8,41
phoenix,@phoenix_de,2021-03-15T23:25:41.000Z,".
@DianaKinnert
 (
@CDU
) spricht über Armin #Laschet. #unterdenlinden mit dem Thema „Rücken- und Gegenwind aus Südwest – Der Start ins Superwahljahr“ jetzt ansehen : https://youtube.com/watch?v=tp0nnOkg8c0…",16,4,10
